Season,TeamName,BoxscoreIndex
2021,Stony Brook,2020-12-15-13-stony-brook
2021,Stony Brook,2020-12-19-14-binghamton
2021,Stony Brook,2020-12-20-14-binghamton
2021,Stony Brook,2020-12-27-14-stony-brook
2021,Stony Brook,2020-12-28-13-stony-brook
2021,Stony Brook,2021-01-16-14-stony-brook
2021,Stony Brook,2021-01-17-14-stony-brook
2021,Stony Brook,2021-01-23-14-njit
2021,Stony Brook,2021-01-24-14-njit
2021,Stony Brook,2021-01-30-14-stony-brook
2021,Stony Brook,2021-01-31-14-stony-brook
2021,Stony Brook,2021-02-07-13-stony-brook
2021,Stony Brook,2021-02-08-13-stony-brook
2021,Stony Brook,2021-02-13-14-vermont
2021,Stony Brook,2021-02-14-12-vermont
2021,Stony Brook,2021-02-20-16-albany-ny
2021,Stony Brook,2021-02-21-14-albany-ny
2021,Stony Brook,2021-02-27-13-massachusetts-lowell
2021,Syracuse,2020-11-27-15-syracuse
2021,Syracuse,2020-12-03-20-syracuse
2021,Syracuse,2020-12-05-19-syracuse
2021,Syracuse,2020-12-08-21-rutgers
2021,Syracuse,2020-12-12-13-boston-college
2021,Syracuse,2020-12-16-15-syracuse
2021,Syracuse,2020-12-19-18-syracuse
2021,Syracuse,2021-01-06-16-syracuse
2021,Syracuse,2021-01-09-19-syracuse
2021,Syracuse,2021-01-12-21-north-carolina
2021,Syracuse,2021-01-16-12-pittsburgh
2021,Syracuse,2021-01-19-19-syracuse
2021,Syracuse,2021-01-23-12-syracuse
2021,Syracuse,2021-01-25-19-virginia
2021,Syracuse,2021-01-31-18-syracuse
2021,Syracuse,2021-02-06-14-clemson
2021,Syracuse,2021-02-09-18-north-carolina-state
2021,Syracuse,2021-02-13-14-syracuse
2021,Syracuse,2021-02-20-14-syracuse
2021,Syracuse,2021-02-22-19-duke
2021,Syracuse,2021-02-27-12-georgia-tech
2021,Syracuse,2021-03-01-19-syracuse
2021,Syracuse,2021-03-03-17-syracuse
2021,Syracuse,2021-03-10-12-syracuse
2021,Syracuse,2021-03-11-12-virginia
2021,Syracuse,2021-03-19-21-san-diego-state
2021,Syracuse,2021-03-21-17-west-virginia
2021,Syracuse,2021-03-27-21-houston
2021,Tarleton State,2020-11-25-20-tarleton-state
2021,Tarleton State,2020-12-02-19-texas-am
2021,Tarleton State,2020-12-05-20-abilene-christian
2021,Tarleton State,2020-12-09-20-tarleton-state
2021,Tarleton State,2021-01-08-20-tarleton-state
2021,Tarleton State,2021-01-09-20-tarleton-state
2021,Tarleton State,2021-01-15-21-california-baptist
2021,Tarleton State,2021-01-16-21-california-baptist
2021,Tarleton State,2021-01-17-21-weber-state
2021,Tarleton State,2021-01-25-19-tarleton-state
2021,Tarleton State,2021-01-29-20-utah-valley
2021,Tarleton State,2021-01-30-20-utah-valley
2021,Tarleton State,2021-02-06-21-tarleton-state
2021,Tarleton State,2021-02-09-19-tarleton-state
2021,Tarleton State,2021-02-19-21-dixie-state
2021,Tarleton State,2021-02-20-21-dixie-state
2021,Tarleton State,2021-02-26-20-tarleton-state
2021,Tarleton State,2021-02-27-20-tarleton-state
2021,Tarleton State,2021-03-05-20-texas-pan-american
2021,Tarleton State,2021-03-06-20-texas-pan-american
2021,Temple,2020-12-19-16-temple
2021,Temple,2020-12-22-20-houston
2021,Temple,2020-12-30-14-temple
2021,Temple,2021-01-11-15-southern-methodist
2021,Temple,2021-01-14-12-temple
2021,Temple,2021-01-16-13-tulane
2021,Temple,2021-01-23-12-temple
2021,Temple,2021-01-26-13-temple
2021,Temple,2021-01-31-12-temple
2021,Temple,2021-02-04-19-temple
2021,Temple,2021-02-07-15-wichita-state
2021,Temple,2021-02-12-19-cincinnati
2021,Temple,2021-02-16-19-tulsa
2021,Temple,2021-02-21-14-temple
2021,Temple,2021-02-24-19-south-florida
2021,Temple,2021-03-11-12-south-florida
2021,Tennessee-Martin,2020-12-02-20-tennessee-martin
2021,Tennessee-Martin,2020-12-15-14-tennessee-martin
2021,Tennessee-Martin,2020-12-18-19-southeast-missouri-state
2021,Tennessee-Martin,2020-12-20-18-tennessee-martin
2021,Tennessee-Martin,2020-12-22-17-mississippi
2021,Tennessee-Martin,2020-12-30-20-jacksonville-state
2021,Tennessee-Martin,2021-01-02-17-tennessee-martin
2021,Tennessee-Martin,2021-01-07-21-tennessee-state
2021,Tennessee-Martin,2021-01-09-17-belmont
2021,Tennessee-Martin,2021-01-16-17-tennessee-martin
2021,Tennessee-Martin,2021-01-21-20-eastern-kentucky
2021,Tennessee-Martin,2021-01-23-16-morehead-state
2021,Tennessee-Martin,2021-01-26-21-tennessee-martin
2021,Tennessee-Martin,2021-01-28-21-tennessee-martin
2021,Tennessee-Martin,2021-01-30-17-tennessee-martin
2021,Tennessee-Martin,2021-02-04-21-tennessee-martin
2021,Tennessee-Martin,2021-02-06-17-tennessee-martin
2021,Tennessee-Martin,2021-02-08-19-tennessee-martin
2021,Tennessee-Martin,2021-02-11-16-austin-peay
2021,Tennessee-Martin,2021-02-13-20-murray-state
2021,Tennessee-Martin,2021-02-18-21-tennessee-martin
2021,Tennessee-Martin,2021-02-20-17-tennessee-martin
2021,Tennessee-Martin,2021-02-25-18-southern-illinois-edwardsville
2021,Tennessee-Martin,2021-02-27-17-eastern-illinois
2021,Tennessee State,2020-12-08-19-belmont
2021,Tennessee State,2020-12-12-12-iupui
2021,Tennessee State,2020-12-18-19-tennessee-state
2021,Tennessee State,2020-12-19-20-tennessee-state
2021,Tennessee State,2020-12-22-15-tennessee-state
2021,Tennessee State,2020-12-30-20-tennessee-state
2021,Tennessee State,2021-01-02-18-southeast-missouri-state
2021,Tennessee State,2021-01-07-21-tennessee-state
2021,Tennessee State,2021-01-14-20-jacksonville-state
2021,Tennessee State,2021-01-16-21-tennessee-tech
2021,Tennessee State,2021-01-19-19-tennessee-state
2021,Tennessee State,2021-01-21-21-tennessee-state
2021,Tennessee State,2021-01-23-17-tennessee-state
2021,Tennessee State,2021-01-28-20-murray-state
2021,Tennessee State,2021-01-30-17-austin-peay
2021,Tennessee State,2021-02-04-14-southern-illinois-edwardsville
2021,Tennessee State,2021-02-06-17-eastern-illinois
2021,Tennessee State,2021-02-11-21-tennessee-state
2021,Tennessee State,2021-02-13-17-tennessee-state
2021,Tennessee State,2021-02-18-21-tennessee-state
2021,Tennessee State,2021-02-20-17-tennessee-state
2021,Tennessee State,2021-02-25-19-morehead-state
2021,Tennessee State,2021-02-27-19-eastern-kentucky
2021,Tennessee Tech,2020-11-25-20-indiana
2021,Tennessee Tech,2020-11-30-19-tennessee-tech
2021,Tennessee Tech,2020-12-02-19-xavier
2021,Tennessee Tech,2020-12-03-18-northern-kentucky
2021,Tennessee Tech,2020-12-06-12-western-carolina
2021,Tennessee Tech,2020-12-13-17-tennessee-tech
2021,Tennessee Tech,2020-12-16-20-jacksonville-state
2021,Tennessee Tech,2020-12-18-19-tennessee
2021,Tennessee Tech,2020-12-22-19-western-kentucky
2021,Tennessee Tech,2020-12-30-21-tennessee-tech
2021,Tennessee Tech,2021-01-02-17-eastern-illinois
2021,Tennessee Tech,2021-01-07-19-morehead-state
2021,Tennessee Tech,2021-01-09-19-eastern-kentucky
2021,Tennessee Tech,2021-01-14-19-tennessee-tech
2021,Tennessee Tech,2021-01-16-21-tennessee-tech
2021,Tennessee Tech,2021-01-21-20-austin-peay
2021,Tennessee Tech,2021-01-23-20-murray-state
2021,Tennessee Tech,2021-01-30-14-tennessee-tech
2021,Tennessee Tech,2021-02-04-21-southeast-missouri-state
2021,Tennessee Tech,2021-02-06-17-tennessee-martin
2021,Tennessee Tech,2021-02-11-21-tennessee-tech
2021,Tennessee Tech,2021-02-13-17-tennessee-tech
2021,Tennessee Tech,2021-02-15-16-tennessee-tech
2021,Tennessee Tech,2021-02-18-21-tennessee-state
2021,Tennessee Tech,2021-02-20-17-belmont
2021,Tennessee Tech,2021-02-25-21-tennessee-tech
2021,Tennessee Tech,2021-02-27-21-tennessee-tech
2021,Tennessee,2020-12-08-18-tennessee
2021,Tennessee,2020-12-12-12-tennessee
2021,Tennessee,2020-12-15-19-tennessee
2021,Tennessee,2020-12-18-19-tennessee
2021,Tennessee,2020-12-21-18-tennessee
2021,Tennessee,2020-12-23-17-tennessee
2021,Tennessee,2020-12-30-21-missouri
2021,Tennessee,2021-01-02-18-tennessee
2021,Tennessee,2021-01-06-19-tennessee
2021,Tennessee,2021-01-09-14-texas-am
2021,Tennessee,2021-01-16-18-tennessee
2021,Tennessee,2021-01-19-19-florida
2021,Tennessee,2021-01-23-20-tennessee
2021,Tennessee,2021-01-26-19-tennessee
2021,Tennessee,2021-01-30-18-tennessee
2021,Tennessee,2021-02-02-19-mississippi
2021,Tennessee,2021-02-06-20-kentucky
2021,Tennessee,2021-02-10-20-tennessee
2021,Tennessee,2021-02-13-14-louisiana-state
2021,Tennessee,2021-02-17-21-tennessee
2021,Tennessee,2021-02-20-13-tennessee
2021,Tennessee,2021-02-24-21-vanderbilt
2021,Tennessee,2021-02-27-12-auburn
2021,Tennessee,2021-03-07-12-tennessee
2021,Tennessee,2021-03-12-14-tennessee
2021,Tennessee,2021-03-13-13-alabama
2021,Tennessee,2021-03-19-16-tennessee
2021,Texas A&M-Corpus Christi,2020-11-25-20-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2020-11-28-15-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2020-11-30-20-southern-methodist
2021,Texas A&M-Corpus Christi,2020-12-02-20-texas-pan-american
2021,Texas A&M-Corpus Christi,2020-12-10-20-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2020-12-12-14-texas-tech
2021,Texas A&M-Corpus Christi,2020-12-15-20-texas-state
2021,Texas A&M-Corpus Christi,2020-12-19-15-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2020-12-22-15-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-01-13-20-southeastern-louisiana
2021,Texas A&M-Corpus Christi,2021-01-20-20-new-orleans
2021,Texas A&M-Corpus Christi,2021-01-23-15-incarnate-word
2021,Texas A&M-Corpus Christi,2021-01-27-20-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-02-03-20-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-02-06-16-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-02-08-20-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-02-10-19-stephen-f-austin
2021,Texas A&M-Corpus Christi,2021-02-13-17-abilene-christian
2021,Texas A&M-Corpus Christi,2021-02-20-17-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-02-22-19-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-02-24-20-texas-am-corpus-christi
2021,Texas A&M-Corpus Christi,2021-03-01-20-lamar
2021,Texas A&M-Corpus Christi,2021-03-03-19-sam-houston-state
2021,Texas A&M-Corpus Christi,2021-03-06-18-houston-baptist
2021,Texas A&M,2020-11-29-15-texas-am
2021,Texas A&M,2020-12-02-19-texas-am
2021,Texas A&M,2020-12-06-16-texas-am
2021,Texas A&M,2020-12-12-14-texas-am
2021,Texas A&M,2020-12-15-19-texas-am
2021,Texas A&M,2020-12-21-13-texas-am
2021,Texas A&M,2020-12-29-19-louisiana-state
2021,Texas A&M,2021-01-02-15-texas-am
2021,Texas A&M,2021-01-06-21-south-carolina
2021,Texas A&M,2021-01-09-14-texas-am
2021,Texas A&M,2021-01-13-21-mississippi-state
2021,Texas A&M,2021-01-16-13-texas-am
2021,Texas A&M,2021-01-23-15-mississippi
2021,Texas A&M,2021-01-26-21-texas-am
2021,Texas A&M,2021-01-30-12-kansas-state
2021,Texas A&M,2021-03-03-20-texas-am
2021,Texas A&M,2021-03-06-17-arkansas
2021,Texas A&M,2021-03-10-19-vanderbilt
2021,UT Arlington,2020-11-25-16-texas-arlington
2021,UT Arlington,2020-11-27-19-louisiana-tech
2021,UT Arlington,2020-11-28-16-texas-arlington
2021,UT Arlington,2020-12-02-21-arkansas
2021,UT Arlington,2020-12-04-17-tulsa
2021,UT Arlington,2020-12-11-19-texas-arlington
2021,UT Arlington,2020-12-17-19-texas-arlington
2021,UT Arlington,2020-12-22-19-texas-arlington
2021,UT Arlington,2021-01-01-17-arkansas-little-rock
2021,UT Arlington,2021-01-02-17-arkansas-little-rock
2021,UT Arlington,2021-01-08-19-louisiana-monroe
2021,UT Arlington,2021-01-09-17-louisiana-monroe
2021,UT Arlington,2021-01-15-19-texas-arlington
2021,UT Arlington,2021-01-16-17-texas-arlington
2021,UT Arlington,2021-01-22-19-texas-arlington
2021,UT Arlington,2021-01-23-17-texas-arlington
2021,UT Arlington,2021-01-29-20-arkansas-state
2021,UT Arlington,2021-01-30-17-arkansas-state
2021,UT Arlington,2021-02-05-19-texas-arlington
2021,UT Arlington,2021-02-06-17-texas-arlington
2021,UT Arlington,2021-02-11-19-texas-arlington
2021,UT Arlington,2021-02-13-15-texas-state
2021,UT Arlington,2021-02-22-18-louisiana-lafayette
2021,UT Arlington,2021-02-26-19-texas-arlington
2021,UT Arlington,2021-02-27-17-texas-arlington
2021,UT Arlington,2021-03-05-21-texas-arlington
2021,TCU,2020-11-25-20-texas-christian
2021,TCU,2020-11-28-19-texas-christian
2021,TCU,2020-11-29-15-texas-christian
2021,TCU,2020-12-03-20-texas-christian
2021,TCU,2020-12-06-16-texas-christian
2021,TCU,2020-12-09-17-texas-christian
2021,TCU,2020-12-12-14-texas-am
2021,TCU,2020-12-16-19-oklahoma-state
2021,TCU,2020-12-22-21-texas-christian
2021,TCU,2020-12-30-20-texas-christian
2021,TCU,2021-01-02-14-kansas-state
2021,TCU,2021-01-05-22-texas-christian
2021,TCU,2021-01-09-15-texas-christian
2021,TCU,2021-01-12-19-oklahoma
2021,TCU,2021-01-28-20-kansas
2021,TCU,2021-01-30-14-missouri
2021,TCU,2021-02-03-21-texas-christian
2021,TCU,2021-02-09-21-texas-christian
2021,TCU,2021-02-13-14-texas
2021,TCU,2021-02-20-17-texas-christian
2021,TCU,2021-02-23-19-texas-christian
2021,TCU,2021-02-27-18-iowa-state
2021,TCU,2021-03-02-19-texas-tech
2021,TCU,2021-03-04-19-west-virginia
2021,TCU,2021-03-07-19-texas-christian
2021,TCU,2021-03-10-18-texas-christian
2021,UTEP,2020-11-25-19-texas-el-paso
2021,UTEP,2020-12-05-20-texas-el-paso
2021,UTEP,2020-12-08-22-saint-marys-ca
2021,UTEP,2020-12-12-18-arizona
2021,UTEP,2020-12-16-21-arizona-state
2021,UTEP,2020-12-20-18-texas-el-paso
2021,UTEP,2021-01-01-20-southern-mississippi
2021,UTEP,2021-01-02-17-southern-mississippi
2021,UTEP,2021-01-08-21-texas-el-paso
2021,UTEP,2021-01-09-21-texas-el-paso
2021,UTEP,2021-01-15-20-north-texas
2021,UTEP,2021-01-16-16-north-texas
2021,UTEP,2021-01-22-21-texas-el-paso
2021,UTEP,2021-01-23-20-texas-el-paso
2021,UTEP,2021-01-28-19-texas-san-antonio
2021,UTEP,2021-01-30-21-texas-el-paso
2021,UTEP,2021-02-05-19-alabama-birmingham
2021,UTEP,2021-02-06-17-alabama-birmingham
2021,UTEP,2021-02-12-21-texas-el-paso
2021,UTEP,2021-02-13-21-texas-el-paso
2021,UTEP,2021-02-27-18-texas-el-paso
2021,UTEP,2021-02-28-15-texas-el-paso
2021,UTEP,2021-03-04-20-kansas
2021,UTEP,2021-03-10-21-florida-atlantic
2021,Texas-Rio Grande Valley,2020-11-25-20-texas
2021,Texas-Rio Grande Valley,2020-11-28-16-texas-pan-american
2021,Texas-Rio Grande Valley,2020-12-02-20-texas-pan-american
2021,Texas-Rio Grande Valley,2020-12-04-19-texas-pan-american
2021,Texas-Rio Grande Valley,2020-12-06-16-texas-am
2021,Texas-Rio Grande Valley,2020-12-10-20-texas-am-corpus-christi
2021,Texas-Rio Grande Valley,2020-12-14-19-texas-pan-american
2021,Texas-Rio Grande Valley,2020-12-21-19-texas-pan-american
2021,Texas-Rio Grande Valley,2021-01-07-19-texas-pan-american
2021,Texas-Rio Grande Valley,2021-01-15-19-texas-pan-american
2021,Texas-Rio Grande Valley,2021-01-16-19-texas-pan-american
2021,Texas-Rio Grande Valley,2021-02-06-20-texas-southern
2021,Texas-Rio Grande Valley,2021-02-21-20-texas-pan-american
2021,Texas-Rio Grande Valley,2021-02-26-20-utah-valley
2021,Texas-Rio Grande Valley,2021-02-27-20-utah-valley
2021,Texas-Rio Grande Valley,2021-03-02-13-new-mexico-state
2021,Texas-Rio Grande Valley,2021-03-05-20-texas-pan-american
2021,Texas-Rio Grande Valley,2021-03-06-20-texas-pan-american
2021,Texas-Rio Grande Valley,2021-03-11-23-new-mexico-state
2021,UTSA,2020-11-27-16-texas-san-antonio
2021,UTSA,2020-11-28-16-texas-pan-american
2021,UTSA,2020-12-03-20-oklahoma
2021,UTSA,2020-12-04-19-texas-san-antonio
2021,UTSA,2020-12-16-17-oregon-state
2021,UTSA,2020-12-20-16-texas-san-antonio
2021,UTSA,2020-12-22-19-texas-san-antonio
2021,UTSA,2021-01-01-15-rice
2021,UTSA,2021-01-02-15-rice
2021,UTSA,2021-01-08-19-texas-san-antonio
2021,UTSA,2021-01-09-16-texas-san-antonio
2021,UTSA,2021-01-15-19-louisiana-tech
2021,UTSA,2021-01-16-19-louisiana-tech
2021,UTSA,2021-01-22-19-texas-san-antonio
2021,UTSA,2021-01-23-16-texas-san-antonio
2021,UTSA,2021-01-28-19-texas-san-antonio
2021,UTSA,2021-01-30-21-texas-el-paso
2021,UTSA,2021-02-05-19-florida-international
2021,UTSA,2021-02-06-14-florida-international
2021,UTSA,2021-02-12-19-texas-san-antonio
2021,UTSA,2021-02-13-16-texas-san-antonio
2021,UTSA,2021-02-26-19-texas-san-antonio
2021,UTSA,2021-02-27-16-texas-san-antonio
2021,UTSA,2021-03-04-19-texas-san-antonio
2021,UTSA,2021-03-10-18-texas-san-antonio
2021,UTSA,2021-03-11-18-western-kentucky
2021,Texas Southern,2020-11-25-23-washington-state
2021,Texas Southern,2020-11-28-19-oklahoma-state
2021,Texas Southern,2020-11-30-21-wyoming
2021,Texas Southern,2020-12-03-22-saint-marys-ca
2021,Texas Southern,2020-12-11-18-texas-southern
2021,Texas Southern,2020-12-15-19-auburn
2021,Texas Southern,2020-12-21-21-brigham-young
2021,Texas Southern,2021-01-11-20-prairie-view
2021,Texas Southern,2021-01-16-20-texas-southern
2021,Texas Southern,2021-01-23-18-arkansas-pine-bluff
2021,Texas Southern,2021-01-30-20-texas-southern
2021,Texas Southern,2021-02-01-20-texas-southern
2021,Texas Southern,2021-02-06-20-texas-southern
2021,Texas Southern,2021-02-13-16-grambling
2021,Texas Southern,2021-02-21-17-texas-southern
2021,Texas Southern,2021-02-23-20-texas-southern
2021,Texas Southern,2021-02-25-20-texas-southern
2021,Texas Southern,2021-02-27-17-alabama-state
2021,Texas Southern,2021-03-01-20-alabama-am
2021,Texas Southern,2021-03-04-20-texas-southern
2021,Texas Southern,2021-03-06-16-texas-southern
2021,Texas Southern,2021-03-11-15-texas-southern
2021,Texas Southern,2021-03-12-15-jackson-state
2021,Texas Southern,2021-03-13-18-prairie-view
2021,Texas Southern,2021-03-18-17-mount-st-marys
2021,Texas Southern,2021-03-20-15-michigan
2021,Texas State,2020-11-25-19-texas-state
2021,Texas State,2020-11-28-15-texas-am-corpus-christi
2021,Texas State,2020-11-30-20-mississippi-state
2021,Texas State,2020-12-05-15-texas-state
2021,Texas State,2020-12-09-20-texas
2021,Texas State,2020-12-12-17-texas-state
2021,Texas State,2020-12-15-20-texas-state
2021,Texas State,2020-12-19-14-denver
2021,Texas State,2020-12-21-15-northern-arizona
2021,Texas State,2021-01-01-19-louisiana-lafayette
2021,Texas State,2021-01-02-17-louisiana-lafayette
2021,Texas State,2021-01-15-19-arkansas-little-rock
2021,Texas State,2021-01-16-17-arkansas-little-rock
2021,Texas State,2021-01-22-19-louisiana-monroe
2021,Texas State,2021-01-23-17-louisiana-monroe
2021,Texas State,2021-01-29-17-texas-state
2021,Texas State,2021-01-30-17-texas-state
2021,Texas State,2021-02-05-17-texas-state
2021,Texas State,2021-02-06-17-texas-state
2021,Texas State,2021-02-11-19-texas-arlington
2021,Texas State,2021-02-13-15-texas-state
2021,Texas State,2021-02-22-19-arkansas-state
2021,Texas State,2021-02-26-17-texas-state
2021,Texas State,2021-02-27-17-texas-state
2021,Texas State,2021-03-06-21-texas-state
2021,Texas Tech,2020-11-25-19-texas-tech
2021,Texas Tech,2020-11-27-14-texas-tech
2021,Texas Tech,2020-11-29-17-houston
2021,Texas Tech,2020-12-04-21-texas-tech
2021,Texas Tech,2020-12-06-14-texas-tech
2021,Texas Tech,2020-12-09-19-texas-tech
2021,Texas Tech,2020-12-12-14-texas-tech
2021,Texas Tech,2020-12-17-19-texas-tech
2021,Texas Tech,2020-12-22-19-oklahoma
2021,Texas Tech,2020-12-29-19-texas-tech
2021,Texas Tech,2021-01-02-16-texas-tech
2021,Texas Tech,2021-01-05-19-texas-tech
2021,Texas Tech,2021-01-09-16-iowa-state
2021,Texas Tech,2021-01-13-21-texas
2021,Texas Tech,2021-01-16-16-texas-tech
2021,Texas Tech,2021-01-25-21-west-virginia
2021,Texas Tech,2021-01-30-14-louisiana-state
2021,Texas Tech,2021-02-01-21-texas-tech
2021,Texas Tech,2021-02-06-16-kansas-state
2021,Texas Tech,2021-02-09-21-texas-tech
2021,Texas Tech,2021-02-20-14-kansas
2021,Texas Tech,2021-02-22-21-oklahoma-state
2021,Texas Tech,2021-02-27-12-texas-tech
2021,Texas Tech,2021-03-02-19-texas-tech
2021,Texas Tech,2021-03-04-19-texas-tech
2021,Texas Tech,2021-03-07-16-baylor
2021,Texas Tech,2021-03-11-21-texas
2021,Texas Tech,2021-03-19-13-texas-tech
2021,Texas Tech,2021-03-21-18-arkansas
2021,Texas,2020-11-25-20-texas
2021,Texas,2020-11-30-12-davidson
2021,Texas,2020-12-01-13-indiana
2021,Texas,2020-12-02-16-north-carolina
2021,Texas,2020-12-06-13-texas
2021,Texas,2020-12-09-20-texas
2021,Texas,2020-12-16-20-texas
2021,Texas,2020-12-20-14-texas
2021,Texas,2021-01-02-12-kansas
2021,Texas,2021-01-05-20-texas
2021,Texas,2021-01-09-13-west-virginia
2021,Texas,2021-01-13-21-texas
2021,Texas,2021-01-16-20-texas
2021,Texas,2021-01-26-19-texas
2021,Texas,2021-02-02-19-texas
2021,Texas,2021-02-06-15-oklahoma-state
2021,Texas,2021-02-09-20-kansas-state
2021,Texas,2021-02-13-14-texas
2021,Texas,2021-02-20-15-texas
2021,Texas,2021-02-23-21-texas
2021,Texas,2021-02-27-12-texas-tech
2021,Texas,2021-03-02-19-iowa-state
2021,Texas,2021-03-04-21-oklahoma
2021,Texas,2021-03-07-19-texas-christian
2021,Texas,2021-03-11-21-texas
2021,Texas,2021-03-13-18-texas
2021,Texas,2021-03-20-22-texas
2021,Toledo,2020-11-25-15-bradley
2021,Toledo,2020-11-26-15-oakland
2021,Toledo,2020-11-27-12-xavier
2021,Toledo,2020-12-01-19-toledo
2021,Toledo,2020-12-04-19-eastern-michigan
2021,Toledo,2020-12-09-18-michigan
2021,Toledo,2020-12-12-12-toledo
2021,Toledo,2020-12-16-18-marshall
2021,Toledo,2020-12-19-14-toledo
2021,Toledo,2020-12-22-14-toledo
2021,Toledo,2021-01-02-14-western-michigan
2021,Toledo,2021-01-05-14-kent-state
2021,Toledo,2021-01-08-18-toledo
2021,Toledo,2021-01-12-19-toledo
2021,Toledo,2021-01-16-14-akron
2021,Toledo,2021-01-19-19-toledo
2021,Toledo,2021-01-23-12-toledo
2021,Toledo,2021-01-26-19-miami-oh
2021,Toledo,2021-01-30-17-bowling-green-state
2021,Toledo,2021-02-02-19-toledo
2021,Toledo,2021-02-06-12-ball-state
2021,Toledo,2021-02-13-14-toledo
2021,Toledo,2021-02-16-19-toledo
2021,Toledo,2021-02-19-21-buffalo
2021,Toledo,2021-02-27-17-toledo
2021,Toledo,2021-03-02-17-central-michigan
2021,Toledo,2021-03-05-19-toledo
2021,Toledo,2021-03-11-11-toledo
2021,Toledo,2021-03-12-17-toledo
2021,Toledo,2021-03-17-19-richmond
2021,Towson,2020-11-25-13-virginia
2021,Towson,2020-11-26-15-san-francisco
2021,Towson,2020-11-27-16-buffalo
2021,Towson,2020-12-23-16-george-mason
2021,Towson,2020-12-26-14-towson
2021,Towson,2021-01-16-14-towson
2021,Towson,2021-01-18-14-towson
2021,Towson,2021-01-19-13-towson
2021,Towson,2021-01-23-14-hofstra
2021,Towson,2021-01-24-14-hofstra
2021,Towson,2021-01-27-16-james-madison
2021,Towson,2021-01-30-13-towson
2021,Towson,2021-01-31-13-towson
2021,Towson,2021-02-06-13-college-of-charleston
2021,Towson,2021-02-07-13-college-of-charleston
2021,Towson,2021-02-13-13-towson
2021,Towson,2021-02-14-13-towson
2021,Towson,2021-03-06-15-elon
2021,Troy,2020-11-27-13-western-carolina
2021,Troy,2020-11-28-13-north-carolina-wilmington
2021,Troy,2020-12-04-21-texas-tech
2021,Troy,2020-12-06-15-alabama-birmingham
2021,Troy,2020-12-10-19-north-alabama
2021,Troy,2020-12-13-15-troy
2021,Troy,2020-12-16-19-troy
2021,Troy,2020-12-19-12-auburn
2021,Troy,2020-12-28-19-troy
2021,Troy,2021-01-01-18-appalachian-state
2021,Troy,2021-01-02-16-appalachian-state
2021,Troy,2021-01-15-18-georgia-southern
2021,Troy,2021-01-16-15-georgia-southern
2021,Troy,2021-01-22-18-coastal-carolina
2021,Troy,2021-01-23-15-coastal-carolina
2021,Troy,2021-01-29-19-troy
2021,Troy,2021-01-30-17-troy
2021,Troy,2021-02-02-19-troy
2021,Troy,2021-02-05-19-troy
2021,Troy,2021-02-06-17-troy
2021,Troy,2021-02-11-19-south-alabama
2021,Troy,2021-02-13-17-troy
2021,Troy,2021-02-19-18-georgia-state
2021,Troy,2021-02-20-16-georgia-state
2021,Troy,2021-02-26-19-troy
2021,Troy,2021-02-27-17-troy
2021,Troy,2021-03-05-21-texas-arlington
2021,Troy,2021-03-06-20-coastal-carolina
2021,Tulane,2020-11-27-14-tulane
2021,Tulane,2020-11-29-14-tulane
2021,Tulane,2020-12-09-20-tulane
2021,Tulane,2020-12-12-14-tulane
2021,Tulane,2020-12-16-21-tulane
2021,Tulane,2020-12-19-14-tulane
2021,Tulane,2020-12-22-15-east-carolina
2021,Tulane,2021-01-02-14-tulane
2021,Tulane,2021-01-09-16-houston
2021,Tulane,2021-01-16-13-tulane
2021,Tulane,2021-01-28-21-tulane
2021,Tulane,2021-01-31-12-temple
2021,Tulane,2021-02-03-20-wichita-state
2021,Tulane,2021-02-07-12-tulane
2021,Tulane,2021-02-10-17-tulsa
2021,Tulane,2021-02-12-19-central-florida
2021,Tulane,2021-02-14-14-south-florida
2021,Tulane,2021-02-20-12-tulane
2021,Tulane,2021-02-24-20-memphis
2021,Tulane,2021-02-26-16-cincinnati
2021,Tulane,2021-03-03-18-tulane
2021,Tulane,2021-03-11-15-tulsa
2021,Tulane,2021-03-12-19-houston
2021,Tulsa,2020-11-28-19-texas-christian
2021,Tulsa,2020-11-29-13-tulsa
2021,Tulsa,2020-12-04-17-tulsa
2021,Tulsa,2020-12-15-19-tulsa
2021,Tulsa,2020-12-18-19-tulsa
2021,Tulsa,2020-12-21-20-memphis
2021,Tulsa,2020-12-23-19-tulsa
2021,Tulsa,2020-12-29-21-tulsa
2021,Tulsa,2021-01-02-15-cincinnati
2021,Tulsa,2021-01-06-16-south-florida
2021,Tulsa,2021-01-13-19-wichita-state
2021,Tulsa,2021-01-17-15-tulsa
2021,Tulsa,2021-01-20-20-houston
2021,Tulsa,2021-01-26-13-temple
